        Fuel  $2,364 $2,435 $2,508 $2,583 $2,660 2023 "Audi A5 Premium Plus 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 51221
   Insurance  $1,686 $1,745 $1,806 $1,869 $1,935 2023 "Audi A5 Premium S line 4dr Hatchback AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 48580
 Maintenance    $269 $1,077   $956 $2,626 $1,356 2023 "Audi A5 Premium S line 4dr Hatchback AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 48580
     Repairs      $0     $0     $0   $858 $1,310 2023 "Audi A5 Premium S line 4dr Hatchback AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 48580
Taxes & Fees  $3,222   $230   $206   $187   $187 2023 "Audi A5 Premium S line 4dr Hatchback AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 48580
   Financing  $3,843 $3,131 $2,349 $1,491   $546 2023 "Audi A5 Premium S line 4dr Hatchback AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 48580
Depreciation $11,868 $3,560 $2,906 $3,259 $2,847 2023 "Audi A5 Premium S line 4dr Hatchback AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 48580
        Fuel  $2,452 $2,526 $2,601 $2,679 $2,760 2023 "Audi A5 Premium S line 4dr Hatchback AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 48580
   Insurance  $1,621 $1,678 $1,736 $1,797 $1,860 2023 "Audi A5 Premium 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 47082
 Maintenance    $269 $1,077   $956 $2,626 $1,356 2023 "Audi A5 Premium 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 47082
     Repairs      $0     $0     $0   $858 $1,310 2023 "Audi A5 Premium 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 47082
Taxes & Fees  $3,128   $223   $200   $181   $181 2023 "Audi A5 Premium 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 47082
   Financing  $3,724 $3,035 $2,277 $1,444   $529 2023 "Audi A5 Premium 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 47082
Depreciation $12,234 $3,372 $2,753 $3,087 $2,696 2023 "Audi A5 Premium 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 47082
        Fuel  $2,364 $2,435 $2,508 $2,583 $2,660 2023 "Audi A5 Premium 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 47082
   Insurance  $1,643 $1,701 $1,760 $1,822 $1,885 2023 "Audi A5 Prestige 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 55656
 Maintenance    $269 $1,077   $956 $2,626 $1,356 2023 "Audi A5 Prestige 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 55656
     Repairs      $0     $0     $0   $858 $1,310 2023 "Audi A5 Prestige 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 55656
Taxes & Fees  $3,667   $262   $234   $213   $213 2023 "Audi A5 Prestige 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 55656
   Financing  $4,402 $3,588 $2,691 $1,708   $625 2023 "Audi A5 Prestige 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 55656
Depreciation $14,311 $4,005 $3,270 $3,667 $3,203 2023 "Audi A5 Prestige 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 55656
        Fuel  $2,364 $2,435 $2,508 $2,583 $2,660 2023 "Audi A5 Prestige 4dr Hatchback AWD w/40 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 55656
   Insurance  $1,625 $1,682 $1,741 $1,802 $1,865 2023 "Audi A5 Prestige S line 2dr Convertible AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 61174
 Maintenance    $269 $1,077   $956 $2,626 $1,356 2023 "Audi A5 Prestige S line 2dr Convertible AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 61174
     Repairs      $0     $0     $0   $858 $1,310 2023 "Audi A5 Prestige S line 2dr Convertible AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 61174
Taxes & Fees  $4,015   $286   $257   $233   $233 2023 "Audi A5 Prestige S line 2dr Convertible AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 61174
   Financing  $4,839 $3,943 $2,958 $1,877   $688 2023 "Audi A5 Prestige S line 2dr Convertible AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 61174
Depreciation $15,240 $4,204 $3,436 $3,850 $3,362 2023 "Audi A5 Prestige S line 2dr Convertible AWD w/45 TFSI" "2.0L 4cyl Turbo gas/electric mild hybrid 7AM" 61174
