Taxes & Fees $2,243   $160   $143   $130   $130 2023 "Acura Integra 4dr Hatchback w/A-SpecvPackage" "1.5L 4cyl Turbo CVT" 35517
   Financing $2,809 $2,290 $1,717 $1,090   $399 2023 "Acura Integra 4dr Hatchback w/A-SpecvPackage" "1.5L 4cyl Turbo CVT" 35517
Depreciation $7,454 $1,967 $1,608 $1,802 $1,576 2023 "Acura Integra 4dr Hatchback w/A-SpecvPackage" "1.5L 4cyl Turbo CVT" 35517
        Fuel $2,007 $2,067 $2,129 $2,193 $2,258 2023 "Acura Integra 4dr Hatchback w/A-SpecvPackage" "1.5L 4cyl Turbo CVT" 35517
   Insurance $1,394 $1,443 $1,493 $1,546 $1,600 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo 6M" 37996
 Maintenance    $71   $442   $458 $1,003 $1,711 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo 6M" 37996
     Repairs     $0     $0     $0   $419   $640 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo 6M" 37996
Taxes & Fees $2,400   $171   $153   $139   $139 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo 6M" 37996
   Financing $3,005 $2,449 $1,838 $1,166   $427 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo 6M" 37996
Depreciation $7,531 $2,139 $1,747 $1,958 $1,713 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo 6M" 37996
        Fuel $2,205 $2,271 $2,339 $2,409 $2,482 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo 6M" 37996
   Insurance  $1,362 $1,410 $1,459 $1,510 $1,563 2023 "Acura MDX 4dr SUV AWD w/Advance Package" "3.5L 6cyl 10A" 63973
 Maintenance     $34   $521   $516 $2,180   $976 2023 "Acura MDX 4dr SUV AWD w/Advance Package" "3.5L 6cyl 10A" 63973
     Repairs      $0     $0     $0   $409   $624 2023 "Acura MDX 4dr SUV AWD w/Advance Package" "3.5L 6cyl 10A" 63973
Taxes & Fees  $4,033   $288   $258   $234   $234 2023 "Acura MDX 4dr SUV AWD w/Advance Package" "3.5L 6cyl 10A" 63973
   Financing  $5,060 $4,124 $3,094 $1,962   $719 2023 "Acura MDX 4dr SUV AWD w/Advance Package" "3.5L 6cyl 10A" 63973
Depreciation $14,880 $6,525 $5,329 $5,977 $5,220 2023 "Acura MDX 4dr SUV AWD w/Advance Package" "3.5L 6cyl 10A" 63973
        Fuel  $3,149 $3,243 $3,340 $3,441 $3,544 2023 "Acura MDX 4dr SUV AWD w/Advance Package" "3.5L 6cyl 10A" 63973
   Insurance  $1,362 $1,410 $1,459 $1,510 $1,563 2023 "Acura MDX 4dr SUV AWD w/A-Spec Package" "3.5L 6cyl 10A" 60900
 Maintenance     $34   $521   $516 $2,180   $976 2023 "Acura MDX 4dr SUV AWD w/A-Spec Package" "3.5L 6cyl 10A" 60900
     Repairs      $0     $0     $0   $409   $624 2023 "Acura MDX 4dr SUV AWD w/A-Spec Package" "3.5L 6cyl 10A" 60900
Taxes & Fees  $3,840   $274   $245   $223   $223 2023 "Acura MDX 4dr SUV AWD w/A-Spec Package" "3.5L 6cyl 10A" 60900
   Financing  $4,817 $3,925 $2,946 $1,868   $685 2023 "Acura MDX 4dr SUV AWD w/A-Spec Package" "3.5L 6cyl 10A" 60900
Depreciation $12,699 $5,878 $4,803 $5,385 $4,705 2023 "Acura MDX 4dr SUV AWD w/A-Spec Package" "3.5L 6cyl 10A" 60900
        Fuel  $3,149 $3,243 $3,340 $3,441 $3,544 2023 "Acura MDX 4dr SUV AWD w/A-Spec Package" "3.5L 6cyl 10A" 60900
   Insurance  $1,362 $1,410 $1,459 $1,510 $1,563 2023 "Acura MDX 4dr SUV AWD w/Technology Package" "3.5L 6cyl 10A" 57623
 Maintenance     $34   $521   $516 $2,180   $976 2023 "Acura MDX 4dr SUV AWD w/Technology Package" "3.5L 6cyl 10A" 57623
     Repairs      $0     $0     $0   $409   $624 2023 "Acura MDX 4dr SUV AWD w/Technology Package" "3.5L 6cyl 10A" 57623
Taxes & Fees  $3,633   $259   $232   $211   $211 2023 "Acura MDX 4dr SUV AWD w/Technology Package" "3.5L 6cyl 10A" 57623
   Financing  $4,558 $3,714 $2,787 $1,768   $647 2023 "Acura MDX 4dr SUV AWD w/Technology Package" "3.5L 6cyl 10A" 57623
Depreciation $12,076 $5,046 $4,122 $4,620 $4,036 2023 "Acura MDX 4dr SUV AWD w/Technology Package" "3.5L 6cyl 10A" 57623
        Fuel  $3,149 $3,243 $3,340 $3,441 $3,544 2023 "Acura MDX 4dr SUV AWD w/Technology Package" "3.5L 6cyl 10A" 57623
   Insurance  $1,347 $1,394 $1,443 $1,493 $1,546 2023 "Acura MDX 4dr SUV w/Technology Package" "3.5L 6cyl 10A" 56236
 Maintenance     $34   $521   $516 $2,027   $976 2023 "Acura MDX 4dr SUV w/Technology Package" "3.5L 6cyl 10A" 56236
     Repairs      $0     $0     $0   $365   $556 2023 "Acura MDX 4dr SUV w/Technology Package" "3.5L 6cyl 10A" 56236
Taxes & Fees  $3,546   $253   $227   $205   $205 2023 "Acura MDX 4dr SUV w/Technology Package" "3.5L 6cyl 10A" 56236
   Financing  $4,448 $3,625 $2,720 $1,725   $632 2023 "Acura MDX 4dr SUV w/Technology Package" "3.5L 6cyl 10A" 56236
Depreciation $11,877 $5,000 $4,086 $4,578 $4,002 2023 "Acura MDX 4dr SUV w/Technology Package" "3.5L 6cyl 10A" 56236
        Fuel  $3,008 $3,098 $3,191 $3,287 $3,385 2023 "Acura MDX 4dr SUV w/Technology Package" "3.5L 6cyl 10A" 56236
   Insurance  $1,365 $1,413 $1,462 $1,513 $1,566 2023 "Acura MDX Type S 4dr SUV AWD w/Advance Package" "3.0L 6cyl Turbo 10A" 75319
 Maintenance     $61   $704   $345 $3,243 $1,023 2023 "Acura MDX Type S 4dr SUV AWD w/Advance Package" "3.0L 6cyl Turbo 10A" 75319
     Repairs      $0     $0     $0   $462   $707 2023 "Acura MDX Type S 4dr SUV AWD w/Advance Package" "3.0L 6cyl Turbo 10A" 75319
Taxes & Fees  $4,746   $339   $303   $275   $275 2023 "Acura MDX Type S 4dr SUV AWD w/Advance Package" "3.0L 6cyl Turbo 10A" 75319
   Financing  $5,957 $4,855 $3,643 $2,311   $846 2023 "Acura MDX Type S 4dr SUV AWD w/Advance Package" "3.0L 6cyl Turbo 10A" 75319
Depreciation $16,577 $6,334 $5,176 $5,799 $5,066 2023 "Acura MDX Type S 4dr SUV AWD w/Advance Package" "3.0L 6cyl Turbo 10A" 75319
        Fuel  $3,479 $3,584 $3,691 $3,802 $3,916 2023 "Acura MDX Type S 4dr SUV AWD w/Advance Package" "3.0L 6cyl Turbo 10A" 75319
   Insurance  $1,362 $1,410 $1,459 $1,510 $1,563 2023 "Acura MDX 4dr SUV AWD" "3.5L 6cyl 10A" 53016
 Maintenance     $34   $521   $516 $2,260   $976 2023 "Acura MDX 4dr SUV AWD" "3.5L 6cyl 10A" 53016
     Repairs      $0     $0     $0   $409   $624 2023 "Acura MDX 4dr SUV AWD" "3.5L 6cyl 10A" 53016
Taxes & Fees  $3,344   $238   $214   $194   $194 2023 "Acura MDX 4dr SUV AWD" "3.5L 6cyl 10A" 53016
   Financing  $4,193 $3,418 $2,564 $1,626   $596 2023 "Acura MDX 4dr SUV AWD" "3.5L 6cyl 10A" 53016
Depreciation $12,505 $3,899 $3,184 $3,571 $3,118 2023 "Acura MDX 4dr SUV AWD" "3.5L 6cyl 10A" 53016
